"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2018-03-09",0,FALSE,"972007578933846016",FALSE,NA,NA,NA,NA,NA,0,FALSE,"MayaBayTheBeach","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Catch this!
The Best Deal!
17% off #Budget AC Room @ https://t.co/Lt5Qe2Niwf
1,200 THB-E31-$33-£27
till 31th March… https://t.co/56aiSHC7Le",TRUE
"2018-03-09",1,FALSE,"972007066213609472",FALSE,NA,NA,NA,NA,NA,0,FALSE,"PhiPhiIslands","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Best Deal!
17% off #Budget AC Room @ https://t.co/xYeIdpxSQE
1,200 THB-E31-$33-£27
till 31th March
#phiphi… https://t.co/OPqKQaXjUh",TRUE
"2018-03-09",0,FALSE,"972006951939850240",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ChrisWWerner1","<a href=""https://www.chriswwerner.com"" rel=""nofollow"">Blog Bot </a>","Budget Monster is turning 3 and to celebrate, a 1 yr subscription is on sale for only $1/month. Save more money wit… https://t.co/x6buFEsJKy",TRUE
"2018-03-09",0,FALSE,"972006656937570304",FALSE,NA,NA,NA,NA,NA,0,FALSE,"hopetoown","<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","3 Reasons #Budget Planning Is Important https://t.co/ZDcFORoNSG #badcredithelp",FALSE
"2018-03-09",1,FALSE,"972005333492056064",FALSE,NA,NA,NA,NA,NA,0,FALSE,"SproutCSL","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Create the home of your dreams with Sprout design and construction.  
https://t.co/8zlzPYaGBT

#Architecture… https://t.co/734qLYwYiu",TRUE
"2018-03-09",0,FALSE,"972004929584873472",FALSE,NA,NA,NA,NA,NA,0,FALSE,"knnindia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#AndhraPradesh #Budget’s Rs 200 crores allocation to #MSMEs fail to woo the sector
@ncbn @minmsme @girirajsinghbjp… https://t.co/Gnykrc6UXO",TRUE
"2018-03-09",0,FALSE,"972004886245081088",FALSE,NA,NA,NA,NA,NA,0,FALSE,"BrownEyedCurvyG","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Myskin Facial Sheet Mask #myskin #sheetmask #budget #action #beauty #beautyblogger… https://t.co/QKAC9L2Ssy",FALSE
"2018-03-09",0,FALSE,"972004315043848192",FALSE,NA,NA,NA,NA,NA,0,FALSE,"E_Prempeh","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","How To Determine The Social Media #Budget Your #SME Business Needs by @tonyrestell https://t.co/zahmEMfbvA on… https://t.co/oDXQ4x35tp",TRUE
"2018-03-09",0,FALSE,"972003590150676480",FALSE,NA,NA,NA,NA,NA,0,FALSE,"mymoneyboxmfsa","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Why is it important to have a #budget? Read more...https://t.co/Jx6kEziqWC https://t.co/9bAPkfG2qv",FALSE
"2018-03-09",0,FALSE,"972003163065626624",FALSE,NA,NA,NA,NA,NA,0,FALSE,"YLSboutique","<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","#reloved #bridal #bride #gown #wedding #boutique #designer #marriage #yourlittlesecret #preloved #budget #bridetobe… https://t.co/f0krT0Lw9X",TRUE
"2018-03-09",0,FALSE,"972001542470483968",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Articulates4u","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Top 20 FII heavy stocks which rose up to 200% in 2017 saw up to 60% cut in 2018 ==&gt;&gt; https://t.co/M6UVG9o2bP… https://t.co/8tbHv7ayH2",TRUE
"2018-03-09",0,FALSE,"972001326392532992",FALSE,NA,NA,NA,NA,NA,0,FALSE,"irina_titica","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5 #Facebook #advertising tips to help you maximize your #budget in 2018. https://t.co/pierDAyY24",FALSE
"2018-03-09",0,FALSE,"972000830969716736",TRUE,NA,NA,NA,NA,NA,1,FALSE,"amoah91","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @keys90india: How to Get a High End #Kitchen in Your #Budget? 
Kitchen #improvement #ideas to #renovate it
https://t.co/0xOGFUQ3kd",FALSE
"2018-03-09",0,FALSE,"971998854152257536",FALSE,NA,NA,NA,NA,NA,0,FALSE,"cloudmoneyblog","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT MnemonicTutor: Tired of the overpriced GPU crap? Want to build a #budget #gaming #PC that can play #eSports titl… https://t.co/t5jVTycIat",TRUE
"2018-03-09",0,FALSE,"971997528001400832",FALSE,NA,NA,NA,NA,NA,0,FALSE,"dryicezero","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT MnemonicTutor: Tired of the overpriced GPU crap? Want to build a #budget #gaming #PC that can play #eSports titl… https://t.co/Vah6rQVpeY",TRUE
